Vector Size, Broadcast Time (seconds)
12380, 1.3405e-05
12390, 1.3179e-05
12400, 1.3014e-05
12410, 1.3291e-05
12420, 1.2792e-05
12430, 1.2953e-05
12440, 1.3138e-05
12450, 1.2971e-05
12460, 1.2854e-05
12470, 1.3154e-05
12480, 1.3434e-05
12490, 1.3065e-05
12500, 1.2946e-05
12510, 1.3069e-05
12520, 1.358e-05
12530, 1.333e-05
12540, 1.3808e-05
12550, 1.3253e-05
12560, 1.3602e-05
12570, 1.319e-05
12580, 1.3472e-05
12590, 1.342e-05
12600, 1.3641e-05
12610, 1.3521e-05
12620, 1.3713e-05
12630, 1.3864e-05
12640, 1.3767e-05
12650, 1.4057e-05
12660, 1.38e-05
12670, 1.3753e-05
12680, 1.3646e-05
12690, 1.414e-05
12700, 1.4224e-05
12710, 1.4304e-05
12720, 1.4449e-05
12730, 1.416e-05
12740, 1.4232e-05
12750, 1.4726e-05
12760, 1.5079e-05
12770, 1.4802e-05
12780, 1.5056e-05
12790, 1.512e-05
12800, 1.5341e-05
12810, 1.4751e-05
12820, 1.5042e-05
12830, 1.4719e-05
12840, 1.4921e-05
12850, 1.4826e-05
12860, 1.5026e-05
12870, 1.4815e-05
12880, 1.4768e-05
12890, 1.4838e-05
12900, 1.6367e-05
12910, 4.2005e-05
12920, 1.4418e-05
12930, 1.4231e-05
12940, 1.4199e-05
12950, 1.4113e-05
12960, 1.419e-05
12970, 1.5069e-05
12980, 1.4091e-05
12990, 1.4167e-05
13000, 1.4238e-05
13010, 5.4892e-05
13020, 1.3605e-05
13030, 1.3566e-05
13040, 1.3382e-05
13050, 1.4016e-05
13060, 1.3778e-05
13070, 1.3918e-05
13080, 1.3995e-05
13090, 1.4577e-05
13100, 1.4464e-05
13110, 1.3833e-05
13120, 1.4022e-05
13130, 1.4263e-05
13140, 1.4425e-05
13150, 1.4231e-05
13160, 1.431e-05
13170, 1.4175e-05
13180, 1.417e-05
13190, 1.4993e-05
13200, 1.4612e-05
13210, 1.4616e-05
13220, 1.4785e-05
13230, 1.4442e-05
13240, 1.4548e-05
13250, 1.5414e-05
13260, 1.4313e-05
13270, 1.4808e-05
13280, 1.6493e-05
13290, 1.6223e-05
13300, 1.4572e-05
13310, 1.4582e-05
13320, 1.4639e-05
13330, 1.4515e-05
13340, 1.4538e-05
13350, 1.4409e-05
13360, 1.4502e-05
13370, 1.4591e-05
13380, 1.459e-05
13390, 1.4473e-05
13400, 1.4528e-05
13410, 1.4677e-05
13420, 1.477e-05
13430, 1.4398e-05
13440, 1.4736e-05
13450, 1.5181e-05
13460, 1.4936e-05
13470, 1.4755e-05
13480, 1.474e-05
13490, 1.4752e-05
13500, 1.481e-05
13510, 1.4523e-05
13520, 1.4725e-05
13530, 1.474e-05
13540, 1.4691e-05
13550, 1.451e-05
13560, 1.5351e-05
13570, 3.6921e-05
13580, 2.0405e-05
13590, 1.4732e-05
13600, 1.4677e-05
13610, 1.4649e-05
13620, 1.45e-05
13630, 1.4722e-05
13640, 1.4653e-05
13650, 2.0631e-05
13660, 1.4562e-05
13670, 1.4899e-05
13680, 1.4619e-05
13690, 2.0823e-05
13700, 1.4963e-05
13710, 1.4766e-05
13720, 1.499e-05
13730, 1.6187e-05
13740, 1.4505e-05
13750, 1.4414e-05
13760, 1.5159e-05
13770, 1.465e-05
13780, 1.4915e-05
13790, 1.466e-05
13800, 2.0195e-05
13810, 1.5707e-05
13820, 1.6334e-05
13830, 1.4935e-05
13840, 1.5019e-05
13850, 1.511e-05
13860, 1.4944e-05
13870, 1.5035e-05
13880, 1.5059e-05
13890, 1.4643e-05
13900, 1.4918e-05
13910, 1.4981e-05
13920, 1.5041e-05
13930, 1.4814e-05
13940, 1.4562e-05
13950, 2.0889e-05
13960, 1.4735e-05
13970, 1.4897e-05
13980, 1.4806e-05
13990, 1.4828e-05
14000, 1.5212e-05
14010, 1.4873e-05
14020, 1.4814e-05
14030, 1.5024e-05
14040, 1.4772e-05
14050, 1.4952e-05
14060, 1.5173e-05
14070, 1.5069e-05
14080, 1.5426e-05
14090, 1.5488e-05
14100, 1.5429e-05
14110, 1.513e-05
14120, 1.526e-05
14130, 1.5031e-05
14140, 1.4893e-05
14150, 1.5666e-05
14160, 1.5289e-05
14170, 1.5202e-05
14180, 1.5029e-05
14190, 1.5188e-05
14200, 1.5269e-05
14210, 1.499e-05
14220, 1.5112e-05
14230, 1.5043e-05
14240, 2.128e-05
14250, 1.4788e-05
14260, 1.4856e-05
14270, 1.5696e-05
14280, 1.4923e-05
14290, 1.4928e-05
14300, 1.4541e-05
14310, 1.5035e-05
14320, 2.1003e-05
14330, 1.5376e-05
14340, 4.0032e-05
14350, 2.3466e-05
14360, 1.6499e-05
14370, 1.6206e-05
14380, 1.6546e-05
14390, 1.6305e-05
14400, 1.7037e-05
14410, 1.6116e-05
14420, 1.9869e-05
14430, 1.5883e-05
14440, 1.6338e-05
14450, 1.6707e-05
14460, 1.638e-05
14470, 1.6454e-05
14480, 1.5899e-05
14490, 1.652e-05
14500, 1.6204e-05
14510, 1.6302e-05
14520, 1.6191e-05
14530, 1.6349e-05
14540, 1.9692e-05
14550, 1.605e-05
14560, 1.6332e-05
14570, 1.6565e-05
14580, 1.6838e-05
14590, 1.8603e-05
14600, 1.6669e-05
14610, 1.6555e-05
14620, 1.561e-05
14630, 1.7161e-05
14640, 2.3877e-05
14650, 1.5446e-05
14660, 1.4792e-05
14670, 2.4867e-05
14680, 1.5623e-05
14690, 6.076e-05
14700, 2.7694e-05
14710, 1.817e-05
14720, 1.5612e-05
14730, 1.5134e-05
14740, 1.5395e-05
14750, 1.5543e-05
14760, 1.4528e-05
14770, 1.4822e-05
14780, 1.4486e-05
14790, 1.4441e-05
14800, 1.6073e-05
14810, 1.579e-05
14820, 2.2861e-05
14830, 1.6593e-05
14840, 1.5887e-05
14850, 1.6794e-05
14860, 1.5632e-05
14870, 1.6571e-05
14880, 2.1872e-05
14890, 1.5865e-05
14900, 1.5089e-05
14910, 1.535e-05
14920, 1.4943e-05
14930, 1.5857e-05
14940, 1.5533e-05
14950, 1.6349e-05
14960, 1.4767e-05
14970, 1.5388e-05
14980, 1.4924e-05
14990, 1.5348e-05
15000, 1.5221e-05
15010, 1.5317e-05
15020, 1.6063e-05
15030, 1.8342e-05
15040, 1.8383e-05
15050, 1.6099e-05
15060, 1.6492e-05
15070, 6.6733e-05
15080, 1.9611e-05
15090, 1.8636e-05
15100, 1.6807e-05
15110, 4.479e-05
15120, 2.5591e-05
15130, 1.5691e-05
15140, 1.6049e-05
15150, 1.5965e-05
15160, 1.6058e-05
15170, 1.6011e-05
15180, 1.6278e-05
15190, 1.6189e-05
15200, 1.6112e-05
15210, 1.6049e-05
15220, 1.618e-05
15230, 1.591e-05
15240, 1.6213e-05
15250, 1.6371e-05
15260, 1.7889e-05
15270, 1.7386e-05
15280, 1.7508e-05
15290, 1.6827e-05
15300, 1.6988e-05
15310, 1.6883e-05
15320, 1.6809e-05
15330, 2.2496e-05
15340, 1.6839e-05
15350, 1.6155e-05
15360, 1.5812e-05
15370, 1.5887e-05
15380, 1.6189e-05
15390, 1.5931e-05
15400, 1.5983e-05
15410, 2.2125e-05
15420, 1.76e-05
15430, 1.6117e-05
15440, 1.588e-05
15450, 1.6127e-05
15460, 1.6152e-05
15470, 1.5793e-05
15480, 1.6044e-05
15490, 3.8714e-05
15500, 1.6394e-05
15510, 1.668e-05
15520, 1.6384e-05
15530, 1.6257e-05
15540, 1.6416e-05
15550, 1.6022e-05
15560, 1.6329e-05
15570, 1.6033e-05
15580, 1.6548e-05
15590, 1.6047e-05
15600, 1.6317e-05
15610, 1.614e-05
15620, 1.5959e-05
15630, 1.6819e-05
15640, 1.6314e-05
15650, 1.6215e-05
15660, 1.6109e-05
15670, 1.6054e-05
15680, 1.6089e-05
15690, 1.5985e-05
15700, 1.6216e-05
15710, 1.6389e-05
15720, 1.6104e-05
15730, 1.5963e-05
15740, 1.6516e-05
15750, 1.6279e-05
15760, 1.6396e-05
15770, 1.6238e-05
15780, 1.6147e-05
15790, 1.6527e-05
15800, 1.6275e-05
15810, 1.6186e-05
15820, 1.6065e-05
15830, 1.6383e-05
15840, 1.6128e-05
15850, 1.6047e-05
15860, 1.7889e-05
15870, 1.6311e-05
15880, 1.6469e-05
15890, 1.672e-05
15900, 1.6856e-05
15910, 1.644e-05
15920, 2.9132e-05
15930, 1.6852e-05
15940, 1.6879e-05
15950, 1.6717e-05
15960, 1.6818e-05
15970, 1.6906e-05
15980, 1.6597e-05
15990, 1.6636e-05
16000, 1.6818e-05
16010, 1.6615e-05
16020, 1.6796e-05
16030, 1.697e-05
16040, 1.6695e-05
16050, 1.6533e-05
16060, 1.6923e-05
16070, 1.6655e-05
16080, 1.6774e-05
16090, 1.721e-05
16100, 1.6955e-05
16110, 1.6694e-05
16120, 1.6669e-05
16130, 1.6473e-05
16140, 1.6923e-05
16150, 1.6883e-05
16160, 1.6676e-05
16170, 1.6901e-05
16180, 1.6753e-05
16190, 1.6688e-05
16200, 1.7118e-05
16210, 1.6868e-05
16220, 2.2884e-05
16230, 1.7698e-05
16240, 1.6917e-05
16250, 1.6726e-05
16260, 1.7935e-05
16270, 1.6987e-05
16280, 1.6532e-05
16290, 1.671e-05
16300, 1.6688e-05
16310, 1.6736e-05
16320, 1.7461e-05
16330, 1.6984e-05
16340, 1.9116e-05
16350, 1.6464e-05
16360, 1.6536e-05
16370, 1.6835e-05
16380, 1.6781e-05
16390, 1.6545e-05
16400, 1.6914e-05
16410, 1.6948e-05
16420, 1.6698e-05
16430, 1.6719e-05
16440, 2.0329e-05
16450, 1.6783e-05
16460, 1.7173e-05
16470, 1.6975e-05
16480, 1.6864e-05
16490, 1.7069e-05
16500, 1.6836e-05
16510, 1.6976e-05
16520, 1.7398e-05
16530, 1.7151e-05
16540, 1.7247e-05
16550, 1.6827e-05
16560, 1.7071e-05
16570, 1.7263e-05
16580, 1.6814e-05
16590, 1.6501e-05
16600, 1.7022e-05
16610, 1.6952e-05
16620, 1.9767e-05
16630, 1.7041e-05
16640, 1.7171e-05
16650, 1.7053e-05
16660, 1.6703e-05
16670, 1.687e-05
16680, 1.6777e-05
16690, 1.7143e-05
16700, 1.7015e-05
16710, 1.7055e-05
16720, 1.7095e-05
16730, 1.6892e-05
16740, 1.6686e-05
16750, 1.6953e-05
16760, 1.7062e-05
16770, 1.7443e-05
16780, 1.78e-05
16790, 1.7302e-05
16800, 1.695e-05
16810, 2.0343e-05
16820, 1.7199e-05
16830, 1.7301e-05
16840, 1.7004e-05
16850, 1.6913e-05
16860, 1.6874e-05
16870, 1.7023e-05
16880, 1.7304e-05
16890, 1.7353e-05
16900, 1.7201e-05
16910, 1.7478e-05
16920, 2.5064e-05
16930, 1.776e-05
16940, 1.7502e-05
16950, 1.75e-05
16960, 1.7191e-05
16970, 1.7473e-05
16980, 1.7902e-05
16990, 1.7061e-05
17000, 1.7427e-05
17010, 1.7689e-05
17020, 1.7593e-05
17030, 1.7375e-05
17040, 2.6291e-05
17050, 1.7748e-05
17060, 1.7575e-05
17070, 1.7408e-05
17080, 1.755e-05
17090, 1.7751e-05
17100, 1.7521e-05
17110, 1.7849e-05
17120, 1.7446e-05
17130, 1.7665e-05
17140, 1.759e-05
17150, 1.7544e-05
17160, 1.7455e-05
17170, 2.3171e-05
17180, 1.7422e-05
17190, 1.7614e-05
17200, 1.735e-05
17210, 1.7526e-05
17220, 1.7588e-05
17230, 1.7837e-05
17240, 1.7786e-05
17250, 0.000114256
17260, 2.0001e-05
17270, 1.9948e-05
17280, 2.4691e-05
17290, 2.4753e-05
17300, 1.9553e-05
17310, 3.0761e-05
17320, 1.9456e-05
17330, 1.8232e-05
17340, 1.7492e-05
17350, 1.7509e-05
17360, 1.674e-05
17370, 2.0238e-05
17380, 1.7784e-05
17390, 1.645e-05
17400, 1.5467e-05
17410, 1.5375e-05
17420, 1.5695e-05
17430, 2.0407e-05
17440, 1.8984e-05
17450, 1.7693e-05
17460, 1.5728e-05
17470, 1.6927e-05
17480, 1.6933e-05
17490, 1.7138e-05
17500, 1.74e-05
17510, 1.5865e-05
17520, 1.5984e-05
17530, 1.8621e-05
17540, 1.6839e-05
17550, 1.7642e-05
17560, 1.6756e-05
17570, 1.6065e-05
17580, 2.7399e-05
17590, 1.9062e-05
17600, 1.9018e-05
17610, 1.7343e-05
17620, 1.8164e-05
17630, 1.643e-05
17640, 1.5833e-05
17650, 1.8795e-05
17660, 1.7226e-05
17670, 1.6316e-05
17680, 2.7773e-05
17690, 1.9329e-05
17700, 1.555e-05
17710, 1.8703e-05
17720, 1.6946e-05
17730, 1.7595e-05
17740, 2.0546e-05
17750, 1.6868e-05
17760, 1.7602e-05
17770, 1.5845e-05
17780, 1.8654e-05
17790, 1.7156e-05
17800, 1.7458e-05
17810, 1.7362e-05
17820, 1.7489e-05
17830, 1.7958e-05
17840, 1.852e-05
17850, 1.6517e-05
17860, 2.1911e-05
17870, 1.7559e-05
17880, 3.0351e-05
17890, 0.000225603
17900, 4.0921e-05
17910, 2.3482e-05
17920, 2.0889e-05
17930, 2.3065e-05
17940, 2.4034e-05
17950, 2.1407e-05
17960, 3.1844e-05
17970, 2.5076e-05
17980, 2.1925e-05
17990, 1.8962e-05
18000, 1.8284e-05
18010, 1.7847e-05
18020, 1.7901e-05
18030, 1.7252e-05
18040, 2.1513e-05
18050, 1.7999e-05
18060, 1.9459e-05
18070, 1.7487e-05
18080, 1.8708e-05
18090, 1.7526e-05
18100, 1.7992e-05
18110, 1.8387e-05
18120, 1.7685e-05
18130, 2.0067e-05
18140, 1.8234e-05
18150, 1.796e-05
18160, 1.821e-05
18170, 1.8923e-05
18180, 1.8613e-05
18190, 1.8211e-05
18200, 1.8321e-05
18210, 1.8561e-05
18220, 3.8228e-05
18230, 2.0403e-05
18240, 2.1955e-05
18250, 1.7468e-05
18260, 1.901e-05
18270, 1.8353e-05
18280, 1.7376e-05
18290, 1.7514e-05
18300, 1.6824e-05
18310, 1.7885e-05
18320, 1.7606e-05
18330, 1.7229e-05
18340, 1.6922e-05
18350, 2.0231e-05
18360, 1.7025e-05
18370, 1.8959e-05
18380, 1.8757e-05
18390, 1.8169e-05
18400, 1.8882e-05
18410, 2.4395e-05
18420, 1.9569e-05
18430, 2.0664e-05
18440, 1.9567e-05
18450, 2.9757e-05
18460, 1.9834e-05
18470, 1.8845e-05
18480, 1.9972e-05
18490, 2.1045e-05
18500, 1.9881e-05
18510, 1.8872e-05
18520, 1.9187e-05
18530, 1.9032e-05
18540, 1.9903e-05
18550, 1.9723e-05
18560, 2.0111e-05
18570, 1.9555e-05
18580, 2.0737e-05
18590, 2.0116e-05
18600, 1.9711e-05
18610, 1.8936e-05
18620, 2.0574e-05
18630, 2.189e-05
18640, 2.1094e-05
18650, 2.1422e-05
18660, 2.0046e-05
18670, 1.9824e-05
18680, 2.1746e-05
18690, 2.0984e-05
18700, 2.1537e-05
18710, 2.0488e-05
18720, 2.0876e-05
18730, 2.0899e-05
18740, 2.0356e-05
18750, 2.1011e-05
18760, 2.004e-05
18770, 2.4691e-05
18780, 2.0481e-05
18790, 2.2815e-05
18800, 2.4808e-05
18810, 3.2458e-05
18820, 1.858e-05
18830, 1.9803e-05
18840, 1.7445e-05
18850, 1.9265e-05
18860, 1.827e-05
18870, 6.6187e-05
18880, 2.1712e-05
18890, 2.0806e-05
18900, 1.8646e-05
18910, 2.0834e-05
18920, 1.8861e-05
18930, 1.9463e-05
18940, 2.1055e-05
18950, 1.9997e-05
18960, 1.9324e-05
18970, 2.1386e-05
18980, 2.0301e-05
18990, 2.212e-05
19000, 2.0236e-05
19010, 1.9714e-05
19020, 1.9599e-05
19030, 2.1912e-05
19040, 3.0324e-05
19050, 2.0635e-05
19060, 2.0271e-05
19070, 1.9577e-05
19080, 4.9726e-05
19090, 2.1046e-05
19100, 4.6402e-05
19110, 2.4718e-05
19120, 2.6821e-05
19130, 2.1674e-05
19140, 2.208e-05
19150, 2.0973e-05
19160, 2.0336e-05
19170, 2.0549e-05
19180, 2.0219e-05
19190, 2.0182e-05
19200, 2.6437e-05
19210, 2.0213e-05
19220, 1.9672e-05
19230, 1.9496e-05
19240, 1.935e-05
19250, 2.5848e-05
19260, 2.0537e-05
19270, 1.9915e-05
19280, 2.2887e-05
19290, 1.9626e-05
19300, 1.9497e-05
19310, 2.0103e-05
19320, 2.5701e-05
19330, 1.8688e-05
19340, 1.8836e-05
19350, 1.8608e-05
19360, 1.8249e-05
19370, 1.8353e-05
19380, 1.8213e-05
19390, 1.8373e-05
19400, 1.844e-05
19410, 1.858e-05
19420, 1.8943e-05
19430, 1.8915e-05
19440, 1.8839e-05
19450, 1.9531e-05
19460, 2.0255e-05
19470, 1.9502e-05
19480, 1.9608e-05
19490, 1.9591e-05
19500, 1.9344e-05
19510, 1.9759e-05
19520, 1.9827e-05
19530, 1.9492e-05
19540, 1.9981e-05
19550, 1.9715e-05
19560, 1.9317e-05
19570, 1.9591e-05
19580, 1.9517e-05
19590, 3.3844e-05
19600, 2.3184e-05
19610, 2.0891e-05
19620, 1.943e-05
19630, 1.913e-05
19640, 1.9281e-05
19650, 1.891e-05
19660, 1.8842e-05
19670, 1.9784e-05
19680, 1.8786e-05
19690, 1.9156e-05
19700, 1.9181e-05
19710, 1.9195e-05
19720, 2.4193e-05
19730, 1.8883e-05
19740, 1.8725e-05
19750, 1.9005e-05
19760, 1.8912e-05
19770, 1.917e-05
19780, 2.1951e-05
19790, 2.2393e-05
19800, 1.8926e-05
19810, 1.8995e-05
19820, 1.8939e-05
19830, 1.969e-05
19840, 2.026e-05
19850, 2.5787e-05
19860, 1.927e-05
19870, 1.9416e-05
19880, 1.904e-05
19890, 2.0208e-05
19900, 2.0272e-05
19910, 1.9403e-05
19920, 1.9638e-05
19930, 1.9227e-05
19940, 1.8948e-05
19950, 1.9974e-05
19960, 2.2669e-05
19970, 1.9619e-05
19980, 1.977e-05
19990, 1.9537e-05
20000, 1.9629e-05
20010, 1.9647e-05
20020, 1.9512e-05
20030, 1.9759e-05
20040, 1.9779e-05
20050, 2.0251e-05
20060, 2.5855e-05
20070, 1.9829e-05
20080, 1.95e-05
20090, 2.0888e-05
20100, 2.0034e-05
20110, 2.0156e-05
20120, 1.9868e-05
20130, 1.9591e-05
20140, 1.9539e-05
20150, 8.8091e-05
20160, 2.1766e-05
20170, 1.8611e-05
20180, 1.8821e-05
20190, 1.744e-05
20200, 1.771e-05
20210, 1.7324e-05
20220, 1.779e-05
20230, 1.6808e-05
20240, 1.8669e-05
20250, 1.7491e-05
20260, 1.8112e-05
20270, 1.7584e-05
20280, 2.6935e-05
20290, 1.8688e-05
20300, 1.7663e-05
20310, 1.8073e-05
20320, 1.8686e-05
20330, 1.8444e-05
20340, 1.7955e-05
20350, 1.7984e-05
20360, 2.0183e-05
20370, 1.8743e-05
20380, 1.9223e-05
20390, 1.8737e-05
20400, 2.831e-05
20410, 1.9583e-05
20420, 1.992e-05
20430, 2.0347e-05
20440, 1.9441e-05
20450, 1.9468e-05
20460, 1.9592e-05
20470, 1.9597e-05
20480, 1.9388e-05
20490, 2.6808e-05
20500, 2.0186e-05
20510, 1.9653e-05
20520, 1.7946e-05
20530, 1.8671e-05
20540, 1.7837e-05
20550, 1.8547e-05
20560, 1.7859e-05
20570, 1.8621e-05
20580, 1.8512e-05
20590, 1.8578e-05
20600, 1.8558e-05
20610, 1.9084e-05
20620, 1.8732e-05
20630, 1.8875e-05
20640, 1.8964e-05
20650, 1.9199e-05
20660, 1.9228e-05
20670, 1.8998e-05
20680, 0.000110699
20690, 1.8883e-05
20700, 1.9009e-05
20710, 1.9028e-05
20720, 1.905e-05
20730, 1.9211e-05
20740, 2.5452e-05
20750, 1.8088e-05
20760, 1.8128e-05
20770, 1.8192e-05
20780, 1.8625e-05
20790, 2.425e-05
20800, 1.8198e-05
20810, 1.8339e-05
20820, 1.8271e-05
20830, 1.817e-05
20840, 1.8489e-05
20850, 1.8259e-05
20860, 2.538e-05
20870, 1.8302e-05
20880, 1.8203e-05
20890, 2.1225e-05
20900, 1.8507e-05
20910, 2.0036e-05
20920, 1.8504e-05
20930, 2.421e-05
20940, 1.9156e-05
20950, 1.8164e-05
20960, 1.8337e-05
20970, 2.17e-05
20980, 1.8426e-05
20990, 1.7993e-05
21000, 1.8521e-05
21010, 1.8265e-05
21020, 2.4726e-05
21030, 1.8374e-05
21040, 1.8478e-05
21050, 1.8294e-05
21060, 1.8307e-05
21070, 1.8546e-05
21080, 1.8523e-05
21090, 1.898e-05
21100, 1.9064e-05
21110, 1.8839e-05
21120, 1.8059e-05
21130, 1.8225e-05
21140, 1.8773e-05
21150, 1.8418e-05
21160, 1.8641e-05
21170, 1.8322e-05
21180, 1.8262e-05
21190, 1.8237e-05
21200, 2.0198e-05
21210, 2.7961e-05
21220, 2.117e-05
21230, 2.1422e-05
21240, 2.0582e-05
21250, 2.0643e-05
21260, 2.0295e-05
21270, 2.0817e-05
21280, 2.1309e-05
21290, 2.0763e-05
21300, 2.0717e-05
21310, 2.0951e-05
21320, 2.0586e-05
21330, 2.0463e-05
21340, 2.0301e-05
21350, 2.0186e-05
21360, 2.0365e-05
21370, 2.0529e-05
21380, 2.117e-05
21390, 2.1034e-05
21400, 2.0346e-05
21410, 2.1249e-05
21420, 2.0178e-05
21430, 2.0426e-05
21440, 2.1146e-05
21450, 2.7027e-05
21460, 2.0898e-05
21470, 2.0593e-05
21480, 2.0287e-05
21490, 2.0377e-05
21500, 2.111e-05
21510, 2.273e-05
21520, 3.2615e-05
21530, 3.5739e-05
21540, 2.16e-05
21550, 2.1296e-05
21560, 2.2028e-05
21570, 2.1267e-05
21580, 2.1558e-05
21590, 2.1619e-05
21600, 2.2182e-05
21610, 2.1614e-05
21620, 2.1554e-05
21630, 2.1107e-05
21640, 2.1518e-05
21650, 2.1436e-05
21660, 2.1805e-05
21670, 2.1004e-05
21680, 2.132e-05
21690, 2.1511e-05
21700, 2.6074e-05
21710, 2.1165e-05
21720, 2.1135e-05
21730, 2.1448e-05
21740, 2.6508e-05
21750, 2.1661e-05
21760, 2.1881e-05
21770, 2.2e-05
21780, 2.1532e-05
21790, 2.1299e-05
21800, 2.1524e-05
21810, 2.1773e-05
21820, 2.2005e-05
21830, 2.0944e-05
21840, 2.2271e-05
21850, 2.1553e-05
21860, 2.1208e-05
21870, 2.1322e-05
21880, 2.1525e-05
21890, 2.0921e-05
21900, 2.1058e-05
21910, 2.3597e-05
21920, 2.1688e-05
21930, 2.1136e-05
21940, 2.1265e-05
21950, 2.111e-05
21960, 2.0804e-05
21970, 2.1042e-05
21980, 2.7242e-05
21990, 2.1383e-05
22000, 2.2117e-05
22010, 2.7759e-05
22020, 2.1363e-05
22030, 2.1237e-05
22040, 2.323e-05
22050, 2.1433e-05
22060, 2.1967e-05
22070, 2.8728e-05
22080, 2.1321e-05
22090, 2.1172e-05
22100, 2.1826e-05
22110, 2.203e-05
22120, 2.1786e-05
22130, 2.1679e-05
22140, 2.1484e-05
22150, 2.1788e-05
22160, 2.1953e-05
22170, 2.1856e-05
22180, 2.2049e-05
22190, 2.3526e-05
22200, 2.1784e-05
22210, 2.1234e-05
22220, 2.148e-05
22230, 2.2447e-05
22240, 2.1335e-05
22250, 2.1456e-05
22260, 2.7496e-05
22270, 1.9816e-05
22280, 1.9288e-05
22290, 2.5605e-05
22300, 1.978e-05
22310, 1.9555e-05
22320, 1.9739e-05
22330, 2.8179e-05
22340, 2.1843e-05
22350, 2.1493e-05
22360, 2.1701e-05
22370, 2.7615e-05
22380, 2.2498e-05
22390, 2.1848e-05
22400, 2.7827e-05
22410, 2.1564e-05
22420, 2.1527e-05
22430, 2.5357e-05
22440, 2.7896e-05
22450, 2.198e-05
22460, 2.2082e-05
22470, 2.1268e-05
22480, 2.1741e-05
22490, 2.6994e-05
22500, 2.2143e-05
22510, 2.2147e-05
22520, 2.1663e-05
22530, 2.2063e-05
22540, 2.2065e-05
22550, 2.2211e-05
22560, 2.2566e-05
22570, 2.2431e-05
22580, 2.1974e-05
22590, 2.2684e-05
22600, 2.219e-05
22610, 2.1509e-05
22620, 2.1883e-05
22630, 2.1404e-05
22640, 2.196e-05
22650, 2.2047e-05
22660, 2.2291e-05
22670, 2.1876e-05
22680, 2.2503e-05
22690, 2.2112e-05
22700, 2.2347e-05
22710, 2.2196e-05
22720, 2.1899e-05
22730, 2.2081e-05
22740, 2.239e-05
22750, 2.2756e-05
22760, 2.2287e-05
22770, 2.2206e-05
22780, 2.2315e-05
22790, 2.1976e-05
22800, 2.2203e-05
22810, 2.276e-05
22820, 2.2793e-05
22830, 2.213e-05
22840, 2.2608e-05
22850, 2.2135e-05
22860, 2.2325e-05
22870, 2.2306e-05
22880, 2.223e-05
22890, 2.2654e-05
22900, 2.3425e-05
22910, 2.2557e-05
22920, 2.1896e-05
22930, 2.2493e-05
22940, 2.2501e-05
22950, 2.2539e-05
22960, 2.2099e-05
22970, 2.2347e-05
22980, 2.1867e-05
22990, 2.1756e-05
23000, 2.1651e-05
23010, 2.1412e-05
23020, 2.2958e-05
23030, 2.2708e-05
23040, 2.2316e-05
23050, 2.194e-05
23060, 2.3103e-05
23070, 2.2135e-05
23080, 2.2768e-05
23090, 2.2076e-05
23100, 2.6756e-05
23110, 2.2552e-05
23120, 2.1897e-05
23130, 2.8477e-05
23140, 2.2463e-05
23150, 2.2708e-05
23160, 2.2193e-05
23170, 2.2651e-05
23180, 2.2061e-05
23190, 2.2985e-05
23200, 2.243e-05
23210, 2.2194e-05
23220, 2.3305e-05
23230, 2.8812e-05
23240, 2.7749e-05
23250, 2.068e-05
23260, 1.9888e-05
23270, 2.0557e-05
23280, 2.1038e-05
23290, 2.3738e-05
23300, 2.0176e-05
23310, 2.0309e-05
23320, 2.3214e-05
23330, 2.0501e-05
23340, 2.0592e-05
23350, 2.0097e-05
23360, 2.0578e-05
23370, 2.0378e-05
23380, 2.0944e-05
23390, 2.0377e-05
23400, 1.9782e-05
23410, 2.0689e-05
23420, 2.0389e-05
23430, 2.3917e-05
23440, 2.1981e-05
23450, 2.1959e-05
23460, 2.2207e-05
23470, 2.1961e-05
23480, 2.2159e-05
23490, 2.0476e-05
23500, 2.0486e-05
23510, 2.058e-05
23520, 2.0106e-05
23530, 2.071e-05
23540, 2.0245e-05
23550, 4.1435e-05
23560, 2.4028e-05
23570, 2.1721e-05
23580, 2.2205e-05
23590, 2.8182e-05
23600, 2.5213e-05
23610, 2.5442e-05
23620, 2.6825e-05
23630, 1.9476e-05
23640, 1.8998e-05
23650, 3.051e-05
23660, 1.9408e-05
23670, 2.0248e-05
23680, 1.9689e-05
23690, 1.9048e-05
23700, 2.0115e-05
23710, 1.9943e-05
23720, 5.4765e-05
23730, 2.115e-05
23740, 2.0391e-05
23750, 2.122e-05
23760, 2.0168e-05
23770, 2.0602e-05
23780, 2.0853e-05
23790, 2.0873e-05
23800, 2.0321e-05
23810, 2.0821e-05
23820, 2.0834e-05
23830, 2.0775e-05
23840, 2.0433e-05
23850, 2.1138e-05
23860, 2.0908e-05
23870, 2.0917e-05
23880, 2.0622e-05
23890, 2.0945e-05
23900, 2.084e-05
23910, 2.1637e-05
23920, 2.1463e-05
23930, 2.1399e-05
23940, 2.1515e-05
23950, 2.1665e-05
23960, 2.2069e-05
23970, 2.178e-05
23980, 2.1968e-05
23990, 2.2622e-05
24000, 2.3399e-05
24010, 2.2655e-05
24020, 2.2233e-05
24030, 2.2549e-05
24040, 2.3088e-05
24050, 2.2306e-05
24060, 2.2299e-05
24070, 2.2645e-05
24080, 2.2963e-05
24090, 2.2651e-05
24100, 2.2857e-05
24110, 2.2191e-05
24120, 2.2464e-05
